temperature,humidity,solar_intensity,fan_speed,heater_status,batch_weight,initial_moisture,elapsed_time,temperature_change,humidity_change,remaining_time,drying_stage
50.4,54.3,402.0,69,0,2.2,33.62618650349936,65,0.42,-2.61,264,ACTIVE_DRYING
50.1,52.5,456.0,69,0,2.2,33.62618650349936,70,-0.03,-0.84,259,ACTIVE_DRYING
51.0,51.7,457.0,72,0,2.2,33.62618650349936,75,0.39,-0.24,254,ACTIVE_DRYING
51.4,49.7,547.0,69,0,2.2,33.62618650349936,80,0.19,-0.73,249,ACTIVE_DRYING
51.6,49.6,539.0,71,0,2.2,33.62618650349936,85,0.55,0.19,244,ACTIVE_DRYING
52.6,49.2,585.0,68,0,2.2,33.62618650349936,90,0.88,-1.15,239,ACTIVE_DRYING
53.0,46.4,576.0,71,0,2.2,33.62618650349936,95,0.39,-2.16,234,ACTIVE_DRYING
53.6,46.1,606.0,68,0,2.2,33.62618650349936,100,0.89,0.06,229,ACTIVE_DRYING
54.1,45.6,638.0,70,0,2.2,33.62618650349936,105,1.2,-1.25,224,ACTIVE_DRYING
55.4,44.8,643.0,70,0,2.2,33.62618650349936,110,1.15,-1.8,219,ACTIVE_DRYING
56.1,43.5,629.0,55,0,2.2,33.62618650349936,115,0.54,-1.48,214,ACTIVE_DRYING
56.7,41.7,647.0,56,0,2.2,33.62618650349936,120,0.63,-2.29,209,ACTIVE_DRYING
57.4,40.1,708.0,57,0,2.2,33.62618650349936,125,1.21,-2.05,204,ACTIVE_DRYING
58.2,38.6,740.0,55,0,2.2,33.62618650349936,130,0.65,-0.84,199,ACTIVE_DRYING
58.1,39.1,737.0,54,0,2.2,33.62618650349936,135,-0.28,0.36,194,ACTIVE_DRYING
57.6,36.9,772.0,54,0,2.2,33.62618650349936,140,-0.55,-3.25,189,ACTIVE_DRYING
57.9,35.1,713.0,54,0,2.2,33.62618650349936,145,0.61,-1.21,184,ACTIVE_DRYING
57.9,35.0,785.0,53,0,2.2,33.62618650349936,150,0.1,0.12,179,ACTIVE_DRYING
58.0,35.0,731.0,57,0,2.2,33.62618650349936,155,0.39,-0.63,174,NEAR_COMPLETE
58.0,34.3,711.0,55,0,2.2,33.62618650349936,160,-0.06,-0.91,169,NEAR_COMPLETE
58.3,33.0,743.0,56,0,2.2,33.62618650349936,165,-0.37,-1.25,164,NEAR_COMPLETE
58.3,30.8,754.0,56,0,2.2,33.62618650349936,170,-0.11,-1.67,159,NEAR_COMPLETE
58.1,30.7,732.0,57,0,2.2,33.62618650349936,175,0.0,-0.12,154,NEAR_COMPLETE
57.5,29.6,808.0,55,0,2.2,33.62618650349936,180,-0.2,-1.39,149,NEAR_COMPLETE
57.9,27.9,701.0,57,0,2.2,33.62618650349936,185,0.59,-1.21,144,NEAR_COMPLETE
58.4,27.3,746.0,57,0,2.2,33.62618650349936,190,-0.14,-0.83,139,NEAR_COMPLETE
57.9,26.3,752.0,54,0,2.2,33.62618650349936,195,-0.15,-0.77,134,COMPLETE
57.9,25.4,713.0,55,0,2.2,33.62618650349936,200,0.05,-0.34,129,COMPLETE
57.9,24.6,709.0,57,0,2.2,33.62618650349936,205,0.24,0.08,124,COMPLETE
57.7,23.7,688.0,53,0,2.2,33.62618650349936,210,-0.01,-0.66,119,COMPLETE
57.6,23.9,710.0,54,0,2.2,33.62618650349936,215,-0.04,0.33,114,COMPLETE
57.9,23.3,607.0,53,0,2.2,33.62618650349936,220,0.25,-0.33,109,COMPLETE
58.1,23.1,608.0,56,0,2.2,33.62618650349936,225,0.17,-0.58,104,COMPLETE
58.0,21.5,615.0,54,0,2.2,33.62618650349936,230,-0.27,-0.88,99,COMPLETE
58.2,21.4,571.0,55,0,2.2,33.62618650349936,235,-0.24,-0.07,94,COMPLETE
58.3,21.4,544.0,57,0,2.2,33.62618650349936,240,0.15,0.44,89,COMPLETE
58.0,20.0,555.0,56,0,2.2,33.62618650349936,245,-0.4,-0.27,84,COMPLETE
58.2,19.5,542.0,53,0,2.2,33.62618650349936,250,0.13,0.37,79,COMPLETE
58.2,19.6,443.0,55,0,2.2,33.62618650349936,255,-0.35,0.46,74,COMPLETE
58.1,19.5,470.0,56,0,2.2,33.62618650349936,260,-0.31,-0.82,69,COMPLETE
58.3,18.9,438.0,55,0,2.2,33.62618650349936,265,0.27,-0.82,64,COMPLETE
57.8,18.1,382.0,54,0,2.2,33.62618650349936,270,-0.29,-1.19,59,COMPLETE
57.2,18.4,436.0,55,0,2.2,33.62618650349936,275,0.06,-0.6,54,COMPLETE
57.6,17.0,378.0,54,0,2.2,33.62618650349936,280,0.67,0.0,49,COMPLETE
56.6,18.2,293.0,56,0,2.2,33.62618650349936,285,-0.19,1.07,44,COMPLETE
56.5,17.7,277.0,54,0,2.2,33.62618650349936,290,-0.14,-0.06,39,COMPLETE
55.6,17.3,198.0,55,0,2.2,33.62618650349936,295,-0.97,0.19,34,COMPLETE
54.5,18.0,207.0,55,0,2.2,33.62618650349936,300,-0.83,0.64,29,COMPLETE
53.7,17.9,160.0,57,0,2.2,33.62618650349936,305,-1.25,0.11,24,COMPLETE
52.7,18.7,170.0,57,0,2.2,33.62618650349936,310,-1.2,-0.83,19,COMPLETE
52.1,18.8,122.0,53,0,2.2,33.62618650349936,315,-0.95,-0.67,14,COMPLETE
50.8,17.3,58.0,53,0,2.2,33.62618650349936,320,-1.36,-0.77,9,COMPLETE
48.9,18.5,25.0,57,0,2.2,33.62618650349936,325,-1.34,0.32,4,COMPLETE
35.4,70.6,22.0,38,1,1.6,32.904352544722975,0,-0.25,-0.08,357,INITIAL
39.3,70.1,15.0,51,1,1.6,32.904352544722975,5,4.03,0.21,352,INITIAL
43.0,69.3,45.0,58,1,1.6,32.904352544722975,10,4.13,-1.88,347,ACTIVE_DRYING
46.7,68.4,89.0,87,1,1.6,32.904352544722975,15,3.62,-1.71,342,ACTIVE_DRYING
51.0,65.7,163.0,85,1,1.6,32.904352544722975,20,4.72,-2.15,337,ACTIVE_DRYING
50.2,65.0,184.0,83,0,1.6,32.904352544722975,25,-1.08,-1.45,332,ACTIVE_DRYING
48.8,63.4,202.0,68,0,1.6,32.904352544722975,30,-1.5,-2.04,327,ACTIVE_DRYING
47.7,61.2,223.0,71,0,1.6,32.904352544722975,35,-0.72,-2.32,322,ACTIVE_DRYING
52.5,60.3,268.0,69,1,1.6,32.904352544722975,40,4.77,-1.39,317,ACTIVE_DRYING
51.6,57.3,284.0,71,0,1.6,32.904352544722975,45,-0.51,-2.98,312,ACTIVE_DRYING
50.9,56.3,314.0,71,0,1.6,32.904352544722975,50,-0.37,-0.38,307,ACTIVE_DRYING
51.2,54.7,358.0,69,0,1.6,32.904352544722975,55,-0.38,-1.17,302,ACTIVE_DRYING
50.4,55.0,336.0,72,0,1.6,32.904352544722975,60,-0.72,-0.56,297,ACTIVE_DRYING
50.2,54.5,377.0,68,0,1.6,32.904352544722975,65,-0.56,-0.94,292,ACTIVE_DRYING
49.5,52.5,436.0,68,0,1.6,32.904352544722975,70,-0.57,-2.01,287,ACTIVE_DRYING
50.1,50.5,490.0,72,0,1.6,32.904352544722975,75,0.39,-1.87,282,ACTIVE_DRYING
51.2,48.9,560.0,68,0,1.6,32.904352544722975,80,0.53,-1.58,277,ACTIVE_DRYING
50.8,47.2,515.0,70,0,1.6,32.904352544722975,85,-0.2,-0.25,272,ACTIVE_DRYING
51.4,47.1,556.0,70,0,1.6,32.904352544722975,90,0.54,-0.39,267,ACTIVE_DRYING
51.5,46.5,533.0,70,0,1.6,32.904352544722975,95,0.25,-1.65,262,ACTIVE_DRYING
51.9,43.7,541.0,68,0,1.6,32.904352544722975,100,0.62,-2.24,257,ACTIVE_DRYING
53.0,42.0,604.0,57,0,1.6,32.904352544722975,105,1.41,-2.01,252,ACTIVE_DRYING
53.8,41.9,626.0,57,0,1.6,32.904352544722975,110,1.31,-0.77,247,ACTIVE_DRYING
55.3,39.0,613.0,53,0,1.6,32.904352544722975,115,1.09,-1.6,242,ACTIVE_DRYING
56.0,37.4,684.0,53,0,1.6,32.904352544722975,120,0.95,-0.99,237,ACTIVE_DRYING
57.7,37.9,684.0,54,0,1.6,32.904352544722975,125,0.99,-0.79,232,NEAR_COMPLETE
58.4,36.8,661.0,53,0,1.6,32.904352544722975,130,0.76,-0.95,227,NEAR_COMPLETE
57.8,36.0,730.0,54,0,1.6,32.904352544722975,135,-0.04,-1.2,222,NEAR_COMPLETE
57.8,34.6,662.0,54,0,1.6,32.904352544722975,140,-0.02,-1.92,217,NEAR_COMPLETE
57.7,32.1,658.0,55,0,1.6,32.904352544722975,145,0.13,-1.57,212,NEAR_COMPLETE
57.6,32.5,698.0,55,0,1.6,32.904352544722975,150,0.08,-0.1,207,COMPLETE
58.2,30.4,712.0,56,0,1.6,32.904352544722975,155,0.66,-1.58,202,COMPLETE
58.1,29.0,707.0,55,0,1.6,32.904352544722975,160,-0.29,-0.85,197,COMPLETE
58.5,29.0,708.0,53,0,1.6,32.904352544722975,165,-0.06,0.67,192,COMPLETE
57.7,28.5,754.0,57,0,1.6,32.904352544722975,170,-0.25,-0.16,187,COMPLETE
58.3,28.4,732.0,53,0,1.6,32.904352544722975,175,0.23,-0.88,182,COMPLETE
58.7,26.7,733.0,53,0,1.6,32.904352544722975,180,-0.33,-1.4,177,COMPLETE
57.8,27.0,731.0,55,0,1.6,32.904352544722975,185,-1.03,-0.21,172,COMPLETE
58.5,25.7,718.0,53,0,1.6,32.904352544722975,190,-0.12,-0.94,167,COMPLETE
57.8,24.5,751.0,56,0,1.6,32.904352544722975,195,-0.55,-1.28,162,COMPLETE
58.4,23.7,764.0,55,0,1.6,32.904352544722975,200,0.06,-1.49,157,COMPLETE
58.0,22.7,734.0,55,0,1.6,32.904352544722975,205,-0.4,-0.7,152,COMPLETE
58.2,21.9,761.0,54,0,1.6,32.904352544722975,210,-0.09,-0.53,147,COMPLETE
58.3,21.0,720.0,54,0,1.6,32.904352544722975,215,-0.45,-1.41,142,COMPLETE
58.5,20.7,702.0,55,0,1.6,32.904352544722975,220,-0.14,-0.25,137,COMPLETE
57.9,19.3,708.0,57,0,1.6,32.904352544722975,225,-0.52,-1.99,132,COMPLETE
58.0,18.1,674.0,53,0,1.6,32.904352544722975,230,-0.13,-0.96,127,COMPLETE
58.3,17.8,694.0,57,0,1.6,32.904352544722975,235,-0.34,-0.34,122,COMPLETE
58.2,18.2,615.0,54,0,1.6,32.904352544722975,240,-0.37,0.39,117,COMPLETE
58.1,18.5,550.0,54,0,1.6,32.904352544722975,245,-0.35,-0.19,112,COMPLETE
57.9,18.3,644.0,53,0,1.6,32.904352544722975,250,0.1,-0.25,107,COMPLETE
58.1,17.9,588.0,56,0,1.6,32.904352544722975,255,0.26,-0.34,102,COMPLETE
57.6,18.5,610.0,56,0,1.6,32.904352544722975,260,0.09,0.23,97,COMPLETE
57.8,16.7,532.0,55,0,1.6,32.904352544722975,265,0.21,-0.68,92,COMPLETE
58.1,18.5,540.0,55,0,1.6,32.904352544722975,270,-0.27,1.27,87,COMPLETE
57.5,18.1,445.0,56,0,1.6,32.904352544722975,275,-0.06,-0.69,82,COMPLETE
57.5,18.3,479.0,56,0,1.6,32.904352544722975,280,0.7,-0.05,77,COMPLETE
58.5,17.7,385.0,54,0,1.6,32.904352544722975,285,0.09,-1.01,72,COMPLETE
57.3,18.2,405.0,53,0,1.6,32.904352544722975,290,-0.84,0.69,67,COMPLETE
57.5,18.1,322.0,57,0,1.6,32.904352544722975,295,0.16,0.03,62,COMPLETE
56.8,18.3,362.0,54,0,1.6,32.904352544722975,300,-0.98,0.13,57,COMPLETE
56.5,18.7,329.0,57,0,1.6,32.904352544722975,305,-0.02,0.34,52,COMPLETE
56.4,18.5,319.0,55,0,1.6,32.904352544722975,310,0.28,-0.65,47,COMPLETE
55.7,17.6,214.0,54,0,1.6,32.904352544722975,315,-0.72,-0.2,42,COMPLETE
55.3,16.9,185.0,55,0,1.6,32.904352544722975,320,-0.87,0.44,37,COMPLETE
54.9,17.9,151.0,55,0,1.6,32.904352544722975,325,-0.97,1.01,32,COMPLETE
53.9,17.7,213.0,55,0,1.6,32.904352544722975,330,-1.3,0.4,27,COMPLETE
52.3,16.6,160.0,56,0,1.6,32.904352544722975,335,-1.06,0.12,22,COMPLETE
52.1,18.7,92.0,53,0,1.6,32.904352544722975,340,-0.26,1.31,17,COMPLETE
50.4,18.0,50.0,53,0,1.6,32.904352544722975,345,-1.55,-0.74,12,COMPLETE
49.6,18.5,80.0,55,0,1.6,32.904352544722975,350,-0.87,-0.13,7,COMPLETE
47.5,18.1,34.0,56,0,1.6,32.904352544722975,355,-1.2,-0.26,2,COMPLETE
35.8,73.4,0.0,42,1,3.0,29.94193902193401,0,0.43,0.22,268,INITIAL
40.1,70.9,44.0,52,1,3.0,29.94193902193401,5,4.74,-1.16,263,INITIAL
44.4,70.2,78.0,61,1,3.0,29.94193902193401,10,3.81,-1.05,258,ACTIVE_DRYING
48.2,67.7,146.0,85,1,3.0,29.94193902193401,15,3.83,-3.02,253,ACTIVE_DRYING
47.3,65.9,207.0,84,0,3.0,29.94193902193401,20,-1.36,-1.22,248,ACTIVE_DRYING
50.4,65.2,239.0,85,1,3.0,29.94193902193401,25,3.31,-1.77,243,ACTIVE_DRYING
50.0,62.9,276.0,68,0,3.0,29.94193902193401,30,-0.55,-2.12,238,ACTIVE_DRYING
49.1,61.0,283.0,72,0,3.0,29.94193902193401,35,-0.5,-1.69,233,ACTIVE_DRYING
48.5,60.1,346.0,68,0,3.0,29.94193902193401,40,-0.07,-1.41,228,ACTIVE_DRYING
48.0,58.7,338.0,71,0,3.0,29.94193902193401,45,-0.06,-1.73,223,ACTIVE_DRYING
47.7,57.5,415.0,70,0,3.0,29.94193902193401,50,0.06,-1.55,218,ACTIVE_DRYING
47.8,55.9,458.0,69,0,3.0,29.94193902193401,55,-0.15,-2.77,213,ACTIVE_DRYING
47.4,53.8,507.0,69,0,3.0,29.94193902193401,60,-0.11,-2.12,208,ACTIVE_DRYING
48.2,53.0,571.0,68,0,3.0,29.94193902193401,65,1.17,-1.37,203,ACTIVE_DRYING
48.9,53.2,589.0,70,0,3.0,29.94193902193401,70,0.56,0.17,198,ACTIVE_DRYING
49.7,51.4,537.0,72,0,3.0,29.94193902193401,75,0.35,-1.81,193,ACTIVE_DRYING
48.5,50.8,601.0,70,0,3.0,29.94193902193401,80,-0.05,-0.74,188,ACTIVE_DRYING
50.4,48.7,667.0,70,0,3.0,29.94193902193401,85,1.78,-2.22,183,ACTIVE_DRYING
51.4,47.9,641.0,70,0,3.0,29.94193902193401,90,0.54,-1.36,178,ACTIVE_DRYING
52.2,46.3,694.0,72,0,3.0,29.94193902193401,95,0.88,-1.31,173,ACTIVE_DRYING
53.1,45.2,730.0,70,0,3.0,29.94193902193401,100,1.15,-1.94,168,ACTIVE_DRYING
54.6,43.2,673.0,57,0,3.0,29.94193902193401,105,1.75,-2.11,163,ACTIVE_DRYING
55.9,42.3,712.0,56,0,3.0,29.94193902193401,110,1.56,-1.78,158,ACTIVE_DRYING
57.8,40.3,749.0,54,0,3.0,29.94193902193401,115,1.7,-1.55,153,ACTIVE_DRYING
58.6,39.9,712.0,54,0,3.0,29.94193902193401,120,0.14,-0.75,148,ACTIVE_DRYING
57.8,38.5,749.0,54,0,3.0,29.94193902193401,125,-0.6,-0.93,143,NEAR_COMPLETE
58.1,37.8,751.0,56,0,3.0,29.94193902193401,130,0.39,-0.61,138,NEAR_COMPLETE
58.1,36.2,784.0,55,0,3.0,29.94193902193401,135,-0.63,-1.28,133,NEAR_COMPLETE
57.8,35.5,789.0,53,0,3.0,29.94193902193401,140,0.04,-0.64,128,NEAR_COMPLETE
58.1,35.0,743.0,56,0,3.0,29.94193902193401,145,0.28,-0.68,123,NEAR_COMPLETE
57.8,34.1,727.0,56,0,3.0,29.94193902193401,150,-0.03,-1.53,118,NEAR_COMPLETE
58.4,32.8,716.0,53,0,3.0,29.94193902193401,155,0.23,-1.43,113,COMPLETE
58.1,31.7,731.0,57,0,3.0,29.94193902193401,160,-0.43,-1.72,108,COMPLETE
57.8,30.6,745.0,57,0,3.0,29.94193902193401,165,-0.22,-1.8,103,COMPLETE
58.1,28.9,653.0,55,0,3.0,29.94193902193401,170,0.13,-0.5,98,COMPLETE
58.0,27.9,659.0,55,0,3.0,29.94193902193401,175,0.14,-0.44,93,COMPLETE
58.5,27.8,647.0,57,0,3.0,29.94193902193401,180,0.14,-1.73,88,COMPLETE
57.4,24.9,620.0,53,0,3.0,29.94193902193401,185,-0.54,-1.96,83,COMPLETE
58.6,24.7,595.0,54,0,3.0,29.94193902193401,190,0.79,0.21,78,COMPLETE
58.4,24.6,570.0,57,0,3.0,29.94193902193401,195,-0.85,-0.59,73,COMPLETE
57.8,22.4,573.0,57,0,3.0,29.94193902193401,200,-0.57,-0.85,68,COMPLETE
57.9,23.3,503.0,54,0,3.0,29.94193902193401,205,0.15,1.1,63,COMPLETE
58.4,22.9,465.0,57,0,3.0,29.94193902193401,210,-0.01,-1.0,58,COMPLETE
57.9,21.3,431.0,56,0,3.0,29.94193902193401,215,-0.91,-0.86,53,COMPLETE
57.8,20.3,401.0,53,0,3.0,29.94193902193401,220,-0.13,-0.52,48,COMPLETE
58.1,20.7,359.0,53,0,3.0,29.94193902193401,225,-0.03,0.02,43,COMPLETE
57.9,20.4,338.0,54,0,3.0,29.94193902193401,230,-0.17,-1.34,38,COMPLETE
58.4,17.9,257.0,56,0,3.0,29.94193902193401,235,0.14,-2.07,33,COMPLETE
57.2,18.0,216.0,56,0,3.0,29.94193902193401,240,-1.86,0.18,28,COMPLETE
56.1,18.1,250.0,53,0,3.0,29.94193902193401,245,-1.18,0.12,23,COMPLETE
55.4,17.3,121.0,55,0,3.0,29.94193902193401,250,-0.87,0.16,18,COMPLETE
53.9,17.7,86.0,55,0,3.0,29.94193902193401,255,-1.89,1.14,13,COMPLETE
52.7,17.6,78.0,55,0,3.0,29.94193902193401,260,-0.95,0.31,8,COMPLETE
51.6,17.5,0.0,53,0,3.0,29.94193902193401,265,-1.45,0.19,3,COMPLETE
35.0,72.8,4.0,42,1,1.5,37.22627280093142,0,-0.33,-0.18,309,INITIAL
38.9,72.4,0.0,52,1,1.5,37.22627280093142,5,4.25,-0.77,304,INITIAL
43.6,72.2,81.0,60,1,1.5,37.22627280093142,10,3.99,-1.62,299,ACTIVE_DRYING
47.0,68.4,109.0,85,1,1.5,37.22627280093142,15,3.41,-2.55,294,ACTIVE_DRYING
50.7,69.2,185.0,83,1,1.5,37.22627280093142,20,3.82,-0.27,289,ACTIVE_DRYING
49.3,67.3,164.0,87,0,1.5,37.22627280093142,25,-1.42,-2.04,284,ACTIVE_DRYING
48.0,65.7,208.0,85,0,1.5,37.22627280093142,30,-1.33,-2.22,279,ACTIVE_DRYING
47.7,64.9,259.0,86,0,1.5,37.22627280093142,35,-1.05,-2.52,274,ACTIVE_DRYING
52.2,62.1,338.0,71,1,1.5,37.22627280093142,40,4.49,-2.8,269,ACTIVE_DRYING
52.4,60.8,353.0,71,0,1.5,37.22627280093142,45,-0.34,-0.28,264,ACTIVE_DRYING
51.7,58.9,384.0,69,0,1.5,37.22627280093142,50,-0.49,-1.55,259,ACTIVE_DRYING
51.4,58.2,453.0,72,0,1.5,37.22627280093142,55,-0.21,-0.45,254,ACTIVE_DRYING
51.3,56.1,403.0,70,0,1.5,37.22627280093142,60,-0.19,-1.72,249,ACTIVE_DRYING
51.4,55.1,468.0,70,0,1.5,37.22627280093142,65,-0.2,-0.45,244,ACTIVE_DRYING
50.5,53.8,525.0,70,0,1.5,37.22627280093142,70,-0.62,-1.44,239,ACTIVE_DRYING
51.1,53.8,490.0,68,0,1.5,37.22627280093142,75,0.68,-0.09,234,ACTIVE_DRYING
51.2,51.5,539.0,70,0,1.5,37.22627280093142,80,-0.03,-2.09,229,ACTIVE_DRYING
51.6,50.7,559.0,70,0,1.5,37.22627280093142,85,-0.18,-0.54,224,ACTIVE_DRYING
51.8,50.8,613.0,71,0,1.5,37.22627280093142,90,0.26,-0.59,219,ACTIVE_DRYING
52.8,48.9,647.0,72,0,1.5,37.22627280093142,95,0.61,-1.43,214,ACTIVE_DRYING
53.4,47.8,639.0,70,0,1.5,37.22627280093142,100,0.86,-0.87,209,ACTIVE_DRYING
54.8,46.8,641.0,70,0,1.5,37.22627280093142,105,1.16,0.02,204,ACTIVE_DRYING
55.3,45.9,673.0,69,0,1.5,37.22627280093142,110,0.77,-1.33,199,ACTIVE_DRYING
56.6,43.7,704.0,69,0,1.5,37.22627280093142,115,1.01,-1.7,194,ACTIVE_DRYING
57.4,43.6,688.0,55,0,1.5,37.22627280093142,120,0.9,-0.06,189,ACTIVE_DRYING
58.0,42.2,704.0,57,0,1.5,37.22627280093142,125,0.22,-1.12,184,ACTIVE_DRYING
57.7,41.5,668.0,56,0,1.5,37.22627280093142,130,-0.32,-0.01,179,ACTIVE_DRYING
58.0,40.8,744.0,55,0,1.5,37.22627280093142,135,0.82,-0.14,174,ACTIVE_DRYING
58.3,39.3,788.0,57,0,1.5,37.22627280093142,140,0.06,-0.94,169,ACTIVE_DRYING
58.2,38.9,804.0,56,0,1.5,37.22627280093142,145,-0.41,-0.17,164,ACTIVE_DRYING
58.0,37.3,795.0,55,0,1.5,37.22627280093142,150,-0.39,-0.73,159,ACTIVE_DRYING
58.2,37.3,749.0,55,0,1.5,37.22627280093142,155,0.18,-0.32,154,ACTIVE_DRYING
58.1,36.2,766.0,54,0,1.5,37.22627280093142,160,-0.17,-1.38,149,ACTIVE_DRYING
58.1,34.8,766.0,56,0,1.5,37.22627280093142,165,-0.37,-1.35,144,ACTIVE_DRYING
57.9,35.2,696.0,57,0,1.5,37.22627280093142,170,0.17,0.0,139,STABILIZING
58.1,33.6,766.0,56,0,1.5,37.22627280093142,175,-0.05,-1.35,134,STABILIZING
58.2,33.6,715.0,57,0,1.5,37.22627280093142,180,-0.12,0.24,129,STABILIZING
58.2,32.7,659.0,53,0,1.5,37.22627280093142,185,-0.22,-0.66,124,STABILIZING
58.0,32.9,710.0,53,0,1.5,37.22627280093142,190,-0.39,0.03,119,STABILIZING
58.2,32.1,679.0,56,0,1.5,37.22627280093142,195,-0.11,-0.87,114,NEAR_COMPLETE
58.0,32.2,700.0,57,0,1.5,37.22627280093142,200,-0.09,-0.43,109,NEAR_COMPLETE
58.2,30.4,707.0,55,0,1.5,37.22627280093142,205,0.02,-1.25,104,NEAR_COMPLETE
58.4,28.5,613.0,57,0,1.5,37.22627280093142,210,-0.32,-0.95,99,NEAR_COMPLETE
57.6,28.6,585.0,56,0,1.5,37.22627280093142,215,-0.36,-0.08,94,NEAR_COMPLETE
58.4,27.3,568.0,57,0,1.5,37.22627280093142,220,0.39,-1.27,89,NEAR_COMPLETE
57.9,27.2,576.0,57,0,1.5,37.22627280093142,225,-0.09,-0.94,84,NEAR_COMPLETE
58.2,25.9,494.0,54,0,1.5,37.22627280093142,230,0.24,-0.8,79,NEAR_COMPLETE
58.3,25.4,516.0,55,0,1.5,37.22627280093142,235,-0.72,-1.13,74,NEAR_COMPLETE
57.6,24.7,482.0,56,0,1.5,37.22627280093142,240,0.01,-1.08,69,COMPLETE
57.7,23.2,444.0,56,0,1.5,37.22627280093142,245,0.33,-1.53,64,COMPLETE
57.6,22.2,442.0,53,0,1.5,37.22627280093142,250,-0.09,-1.24,59,COMPLETE
57.6,21.3,425.0,55,0,1.5,37.22627280093142,255,-0.38,-0.07,54,COMPLETE
57.5,20.5,355.0,54,0,1.5,37.22627280093142,260,-0.92,-0.57,49,COMPLETE
57.4,21.3,365.0,56,0,1.5,37.22627280093142,265,-0.56,0.95,44,COMPLETE
56.0,20.4,313.0,56,0,1.5,37.22627280093142,270,-1.13,-0.71,39,COMPLETE
55.4,19.5,268.0,55,0,1.5,37.22627280093142,275,0.29,-0.93,34,COMPLETE
55.8,19.1,239.0,57,0,1.5,37.22627280093142,280,0.09,-0.38,29,COMPLETE
54.2,18.2,131.0,57,0,1.5,37.22627280093142,285,-1.75,-0.58,24,COMPLETE
54.0,18.1,172.0,56,0,1.5,37.22627280093142,290,-0.46,-0.57,19,COMPLETE
52.7,17.6,135.0,55,0,1.5,37.22627280093142,295,-0.86,-0.48,14,COMPLETE
51.1,18.2,122.0,53,0,1.5,37.22627280093142,300,-0.84,0.33,9,COMPLETE
50.7,17.6,34.0,55,0,1.5,37.22627280093142,305,-0.99,-0.24,4,COMPLETE
35.4,73.4,26.0,41,1,1.9,34.920341615425826,0,-0.1,0.22,338,INITIAL
40.2,71.1,17.0,48,1,1.9,34.920341615425826,5,4.28,-2.12,333,INITIAL
44.3,69.9,76.0,58,1,1.9,34.920341615425826,10,4.15,-0.21,328,ACTIVE_DRYING
48.0,68.5,92.0,86,1,1.9,34.920341615425826,15,3.25,-1.86,323,ACTIVE_DRYING
51.2,67.8,133.0,83,1,1.9,34.920341615425826,20,2.9,-1.14,318,ACTIVE_DRYING
49.0,65.6,182.0,87,0,1.9,34.920341615425826,25,-1.98,-1.66,313,ACTIVE_DRYING
48.1,65.5,219.0,86,0,1.9,34.920341615425826,30,-0.92,-0.53,308,ACTIVE_DRYING
47.4,64.0,255.0,68,0,1.9,34.920341615425826,35,-1.14,-1.66,303,ACTIVE_DRYING
51.8,62.2,264.0,71,1,1.9,34.920341615425826,40,4.54,-2.13,298,ACTIVE_DRYING
51.2,60.4,278.0,68,0,1.9,34.920341615425826,45,-0.59,-1.74,293,ACTIVE_DRYING
51.3,59.4,308.0,71,0,1.9,34.920341615425826,50,-0.25,-0.7,288,ACTIVE_DRYING
50.9,59.7,366.0,70,0,1.9,34.920341615425826,55,0.23,-0.41,283,ACTIVE_DRYING
51.5,57.7,412.0,69,0,1.9,34.920341615425826,60,0.01,-1.64,278,ACTIVE_DRYING
50.8,56.8,461.0,68,0,1.9,34.920341615425826,65,-0.74,-1.04,273,ACTIVE_DRYING
51.1,54.7,514.0,72,0,1.9,34.920341615425826,70,0.43,-1.4,268,ACTIVE_DRYING
51.3,53.3,447.0,69,0,1.9,34.920341615425826,75,0.1,-1.41,263,ACTIVE_DRYING
51.1,51.7,442.0,68,0,1.9,34.920341615425826,80,-0.18,-1.37,258,ACTIVE_DRYING
51.2,51.0,480.0,68,0,1.9,34.920341615425826,85,0.82,-0.8,253,ACTIVE_DRYING
52.3,50.0,567.0,72,0,1.9,34.920341615425826,90,1.15,-1.46,248,ACTIVE_DRYING
52.2,48.6,556.0,69,0,1.9,34.920341615425826,95,0.68,-1.26,243,ACTIVE_DRYING
53.5,48.0,582.0,72,0,1.9,34.920341615425826,100,1.36,-1.75,238,ACTIVE_DRYING
54.2,45.5,648.0,71,0,1.9,34.920341615425826,105,1.28,-1.76,233,ACTIVE_DRYING
55.4,44.2,654.0,72,0,1.9,34.920341615425826,110,0.89,-0.56,228,ACTIVE_DRYING
55.8,43.2,644.0,53,0,1.9,34.920341615425826,115,0.98,-0.47,223,ACTIVE_DRYING
57.4,42.5,635.0,55,0,1.9,34.920341615425826,120,0.72,-0.66,218,ACTIVE_DRYING
58.2,42.4,724.0,56,0,1.9,34.920341615425826,125,0.84,-0.33,213,ACTIVE_DRYING
57.9,41.0,674.0,54,0,1.9,34.920341615425826,130,0.19,-1.6,208,ACTIVE_DRYING
57.8,39.7,730.0,54,0,1.9,34.920341615425826,135,0.18,-1.25,203,ACTIVE_DRYING
58.4,39.8,761.0,57,0,1.9,34.920341615425826,140,0.01,-0.84,198,ACTIVE_DRYING
57.9,37.9,725.0,57,0,1.9,34.920341615425826,145,-0.36,-1.05,193,ACTIVE_DRYING
58.0,37.1,736.0,56,0,1.9,34.920341615425826,150,0.22,-1.09,188,ACTIVE_DRYING
